shrid2,pc91_state_id,pc91_district_id
11-09-199-01001-212027,25,62
11-09-199-01001-212028,25,62
11-09-199-01001-212029,25,62
11-09-199-01001-212030,25,62
11-09-199-01001-212031,25,62
11-09-199-01001-212032,25,62
11-09-199-01001-212033,25,62
11-09-199-01001-212034,25,62
11-09-199-01001-212035,25,62
11-09-199-01001-212036,25,62
11-09-199-01001-212037,25,62
11-09-199-01001-212038,25,62
11-09-199-01001-212039,25,62
11-09-199-01001-212040,25,62
11-09-199-01001-212041,25,62
11-09-199-01001-212042,25,62
11-09-199-01001-212043,25,62
11-09-199-01001-212044,25,62
11-09-199-01001-212045,25,62
11-09-199-01001-212046,25,62
11-09-199-01001-212047,25,62
11-09-199-01001-212048,25,62
11-09-199-01001-212053,25,62
11-09-199-01001-212054,25,62
11-09-199-01001-212055,25,62
11-09-199-01001-212056,25,62
11-09-199-01001-212057,25,62
11-09-199-01001-212058,25,62
11-09-199-01001-212059,25,62
11-09-199-01001-212060,25,62
11-09-199-01001-212062,25,62
11-09-199-01001-212063,25,62
11-09-199-01001-212064,25,62
11-09-199-01001-212065,25,62
11-09-199-01001-212066,25,62
11-09-199-01001-212067,25,62
11-09-199-01001-212068,25,62
11-09-199-01001-212069,25,62
11-09-199-01001-212070,25,62
11-09-199-01001-212071,25,62
11-09-199-01001-212073,25,62
11-09-199-01001-212074,25,62
11-09-199-01001-212075,25,62
11-09-199-01001-212076,25,62
11-09-199-01001-212077,25,62
11-09-199-01001-212078,25,62
11-09-199-01001-212079,25,62
11-09-199-01001-212080,25,62
11-09-199-01001-212081,25,62
11-09-199-01001-212082,25,62
11-09-199-01001-212083,25,62
11-09-199-01001-212084,25,62
11-09-199-01001-212085,25,62
11-09-199-01001-212086,25,62
11-09-199-01001-212087,25,62
11-09-199-01001-212088,25,62
11-09-199-01001-212089,25,62
11-09-199-01001-212091,25,62
11-09-199-01001-212092,25,62
11-09-199-01001-212093,25,62
11-09-199-01001-212094,25,62
11-09-199-01001-212095,25,62
11-09-199-01001-212096,25,62
11-09-199-01001-212097,25,62
11-09-199-01001-212098,25,62
11-09-199-01001-212099,25,62
11-09-199-01001-212100,25,62
11-09-199-01001-212101,25,62
11-09-199-01001-212104,25,62
11-09-199-01001-212105,25,62
11-09-199-01001-212106,25,62
11-09-199-01001-212107,25,62
11-09-199-01002-212108,25,62
11-09-199-01002-212109,25,62
11-09-199-01002-212110,25,62
11-09-199-01002-212112,25,62
11-09-199-01002-212113,25,62
11-09-199-01002-212114,25,62
11-09-199-01002-212115,25,62
11-09-199-01002-212116,25,62
11-09-199-01002-212117,25,62
11-09-199-01002-212118,25,62
11-09-199-01002-212119,25,62
11-09-199-01002-212120,25,62
11-09-199-01002-212121,25,62
11-09-199-01002-212122,25,62
11-09-199-01002-212123,25,62
11-09-199-01002-212124,25,62
11-09-199-01002-212125,25,62
11-09-199-01002-212126,25,62
11-09-199-01002-212127,25,62
11-09-199-01002-212128,25,62
11-09-199-01002-212129,25,62
11-09-199-01002-212131,25,62
11-09-199-01002-212133,25,62
11-09-199-01002-212139,25,62
11-09-199-01002-212140,25,62
11-09-199-01002-212141,25,62
11-09-199-01002-212145,25,62
11-09-199-01002-212146,25,62
11-09-199-01002-212147,25,62
11-09-199-01002-212148,25,62
11-09-199-01002-212149,25,62
11-09-199-01002-212150,25,62
11-09-199-01002-212151,25,62
11-09-199-01002-212152,25,62
11-09-199-01002-212154,25,62
11-09-199-01002-212155,25,62
11-09-199-01002-212156,25,62
11-09-199-01002-212157,25,62
11-09-199-01002-212158,25,62
11-09-199-01002-212159,25,62
11-09-199-01002-212160,25,62
11-09-199-01002-212161,25,62
11-09-199-01002-212162,25,62
11-09-199-01002-212163,25,62
11-09-199-01002-212164,25,62
11-09-199-01002-212165,25,62
11-09-199-01002-212166,25,62
11-09-199-01002-212167,25,62
11-09-199-01002-212168,25,62
11-09-199-01002-212169,25,62
11-09-199-01002-212170,25,62
11-09-199-01002-212171,25,62
11-09-199-01002-212172,25,62
11-09-199-01002-212173,25,62
11-09-199-01002-212174,25,62
11-09-199-01002-212175,25,62
11-09-199-01002-212176,25,62
11-09-199-01002-212177,25,62
11-09-199-01002-212178,25,62
11-09-199-01002-212179,25,62
11-09-199-01002-212180,25,62
11-09-199-01002-212181,25,62
11-09-199-01002-212182,25,62
11-09-199-01002-212183,25,62
11-09-199-01002-212184,25,62
11-09-199-01002-212185,25,62
11-09-199-01002-212186,25,62
11-09-199-01002-212187,25,62
11-09-199-01002-212188,25,62
11-09-199-01002-212189,25,62
11-09-199-01002-212190,25,62
11-09-199-01002-212191,25,62
11-09-199-01002-212192,25,62
11-09-199-01002-212193,25,62
11-09-199-01002-212194,25,62
11-09-199-01002-212195,25,62
11-09-199-01002-212196,25,62
11-09-199-01002-212198,25,62
11-09-199-01002-212199,25,62
11-09-199-01002-212200,25,62
11-09-199-01002-212201,25,62
11-09-199-01002-212202,25,62
11-09-199-01002-212203,25,62
11-09-199-01002-212204,25,62
11-09-199-01002-212205,25,62
11-09-199-01002-212206,25,62
11-09-199-01002-212207,25,62
11-09-199-01002-212208,25,62
11-09-199-01002-212209,25,62
11-09-199-01002-212210,25,62
11-09-199-01002-212211,25,62
11-09-199-01002-212213,25,62
11-09-199-01002-212214,25,62
11-09-199-01002-212215,25,62
11-09-199-01002-212216,25,62
11-09-199-01002-212217,25,62
11-09-199-01002-212218,25,62
11-09-199-01002-212219,25,62
11-09-199-01002-212220,25,62
11-09-199-01002-212221,25,62
11-09-199-01002-212222,25,62
11-09-199-01002-212223,25,62
11-09-199-01002-212224,25,62
11-09-199-01002-212225,25,62
11-09-199-01002-212226,25,62
11-09-199-01002-212227,25,62
11-09-199-01002-212228,25,62
11-09-199-01002-212229,25,62
11-09-199-01002-212230,25,62
11-09-199-01002-212231,25,62
11-09-199-01002-212232,25,62
11-09-199-01002-212233,25,62
11-09-199-01002-212234,25,62
11-09-199-01002-212235,25,62
11-09-199-01002-212236,25,62
11-09-199-01002-212237,25,62
11-09-199-01002-212239,25,62
11-09-199-01002-212240,25,62
11-09-199-01002-212241,25,62
11-09-199-01002-212242,25,62
11-09-199-01002-212243,25,62
11-09-199-01002-212244,25,62
11-09-199-01002-212245,25,62
11-09-199-01002-212246,25,62
11-09-199-01002-212247,25,62
11-09-199-01002-212248,25,62
11-09-199-01002-212249,25,62
11-09-199-01002-212250,25,62
11-09-199-01002-212251,25,62
11-09-199-01002-212252,25,62
11-09-199-01002-212253,25,62
11-09-199-01002-212254,25,62
11-09-199-01002-212255,25,62
11-09-199-01002-212256,25,62
11-09-199-01002-212257,25,62
11-09-199-01002-212258,25,62
11-09-199-01002-212259,25,62
11-09-199-01002-212260,25,62
11-09-199-01002-212261,25,62
11-09-199-01002-212262,25,62
11-09-199-01002-212263,25,62
11-09-199-01002-212265,25,62
11-09-199-01002-212266,25,62
11-09-199-01002-212267,25,62
11-09-199-01002-212268,25,62
11-09-199-01002-212269,25,62
11-09-199-01002-212270,25,62
11-09-199-01002-212271,25,62
11-09-199-01002-212272,25,62
11-09-199-01002-212273,25,62
11-09-199-01002-212274,25,62
11-09-199-01002-212275,25,62
11-09-199-01002-212276,25,62
11-09-199-01002-212277,25,62
11-09-199-01002-212278,25,62
11-09-199-01002-212279,25,62
11-09-199-01002-212280,25,62
11-09-199-01002-212281,25,62
11-09-199-01002-212282,25,62
11-09-199-01002-212283,25,62
11-09-199-01002-212284,25,62
11-09-199-01002-212285,25,62
11-09-199-01002-212286,25,62
11-09-199-01002-212287,25,62
11-09-199-01002-212288,25,62
11-09-199-01002-212289,25,62
11-09-199-01002-212290,25,62
11-09-199-01002-212291,25,62
11-09-199-01002-212292,25,62
11-09-199-01002-212293,25,62
11-09-199-01002-212294,25,62
11-09-199-01002-212295,25,62
11-09-199-01002-212296,25,62
11-09-199-01002-212297,25,62
11-09-199-01002-212298,25,62
11-09-199-01002-212299,25,62
11-09-199-01002-212300,25,62
11-09-199-01002-212301,25,62
11-09-199-01002-212302,25,62
11-09-199-01002-212303,25,62
11-09-199-01002-212304,25,62
11-09-199-01002-212305,25,62
11-09-199-01002-212306,25,62
11-09-199-01002-212307,25,62
11-09-199-01002-212308,25,62
11-09-199-01002-212309,25,62
11-09-199-01002-212310,25,62
11-09-199-01002-212311,25,62
11-09-199-01002-212312,25,62
11-09-199-01002-212313,25,62
11-09-199-01002-212314,25,62
11-09-199-01002-212315,25,62
11-09-199-01002-212316,25,62
11-09-199-01002-212317,25,62
11-09-199-01002-212318,25,62
11-09-199-01002-212319,25,62
11-09-199-01002-212320,25,62
11-09-199-01002-212321,25,62
11-09-199-01002-212322,25,62
11-09-199-01002-212323,25,62
11-09-199-01002-212324,25,62
11-09-199-01002-212325,25,62
11-09-199-01002-212326,25,62
11-09-199-01002-212327,25,62
11-09-199-01002-212328,25,62
11-09-199-01003-212329,25,62
11-09-199-01003-212330,25,62
11-09-199-01003-212331,25,62
11-09-199-01003-212335,25,62
11-09-199-01003-212336,25,62
11-09-199-01003-212337,25,62
11-09-199-01003-212338,25,62
11-09-199-01003-212339,25,62
11-09-199-01003-212340,25,62
11-09-199-01003-212342,25,62
11-09-199-01003-212343,25,62
11-09-199-01003-212344,25,62
11-09-199-01003-212345,25,62
11-09-199-01003-212346,25,62
11-09-199-01003-212347,25,62
11-09-199-01003-212348,25,62
11-09-199-01003-212349,25,62
11-09-199-01003-212350,25,62
11-09-199-01003-212356,25,62
11-09-199-01003-212357,25,62
11-09-199-01003-212358,25,62
11-09-199-01003-212359,25,62
11-09-199-01003-212360,25,62
11-09-199-01003-212361,25,62
11-09-199-01003-212362,25,62
11-09-199-01003-212365,25,62
11-09-199-01003-212366,25,62
11-09-199-01003-212367,25,62
11-09-199-01003-212369,25,62
11-09-199-01003-212370,25,62
11-09-199-01003-212371,25,62
11-09-199-01003-212372,25,62
11-09-199-01003-212374,25,62
11-09-199-01003-212375,25,62
11-09-199-01003-212376,25,62
11-09-199-01003-212377,25,62
11-09-199-01003-212378,25,62
11-09-199-01003-212379,25,62
11-09-199-01003-212380,25,62
11-09-199-01003-212382,25,62
11-09-199-01003-212383,25,62
11-09-199-01003-212384,25,62
11-09-199-01003-212385,25,62
11-09-199-01003-212386,25,62
11-09-199-01003-212387,25,62
11-09-199-01003-212395,25,62
11-09-199-01003-212396,25,62
11-09-199-01003-212397,25,62
11-09-199-01003-212398,25,62
11-09-199-01003-212401,25,62
11-09-199-01003-212402,25,62
11-09-199-01003-212403,25,62
11-09-199-01003-212404,25,62
11-09-199-01003-212405,25,62
11-09-199-01003-212406,25,62
11-09-199-01003-212408,25,62
11-09-199-01003-212419,25,62
11-09-199-01003-212420,25,62
11-09-199-01003-212421,25,62
11-09-199-01003-212422,25,62
11-09-199-01003-212423,25,62
11-09-199-01003-212424,25,62
11-09-199-01003-212425,25,62
11-09-199-01003-212426,25,62
11-09-199-01003-212428,25,62
11-09-199-01003-212430,25,62
11-09-199-01003-212431,25,62
11-09-199-01003-212433,25,62
11-09-199-01003-212434,25,62
11-09-199-01003-212436,25,62
11-09-199-01003-212437,25,62
11-09-199-01003-212438,25,62
11-09-199-01003-212439,25,62
11-09-199-01003-212440,25,62
11-09-199-01003-212441,25,62
11-09-199-01003-212442,25,62
11-09-199-01003-212443,25,62
11-09-199-01003-212444,25,62
11-09-199-01003-212445,25,62
11-09-199-01003-212446,25,62
11-09-199-01003-212447,25,62
11-09-199-01003-212448,25,62
11-09-199-01003-212449,25,62
11-09-199-01003-212450,25,62
11-09-199-01003-212451,25,62
11-09-199-01003-212452,25,62
11-09-199-01003-212453,25,62
11-09-199-01003-212456,25,62
11-09-199-01003-212457,25,62
11-09-199-01003-212458,25,62
11-09-199-01003-212459,25,62
11-09-199-01003-212461,25,62
11-09-199-01003-212462,25,62
11-09-199-01003-212463,25,62
11-09-199-01003-212464,25,62
11-09-199-01003-212465,25,62
11-09-199-01003-212466,25,62
11-09-199-01003-212467,25,62
11-09-199-01003-212469,25,62
11-09-199-01003-212470,25,62
11-09-199-01003-212471,25,62
11-09-199-01003-212472,25,62
11-09-199-01003-212473,25,62
11-09-199-01003-212474,25,62
11-09-199-01003-212476,25,62
11-09-199-01003-212477,25,62
11-09-199-01003-212478,25,62
11-09-199-01003-212479,25,62
11-09-199-01003-212480,25,62
11-09-199-01003-212481,25,62
11-09-199-01003-212482,25,62
11-09-199-01003-212483,25,62
11-09-199-01003-212485,25,62
11-09-199-01003-212487,25,62
11-09-199-01003-212488,25,62
11-09-199-01003-212489,25,62
11-09-199-01003-212490,25,62
11-09-199-01003-212491,25,62
11-09-199-01003-212492,25,62
11-09-199-01003-212493,25,62
11-09-199-01003-212494,25,62
11-09-199-01003-212495,25,62
11-09-199-01003-212496,25,62
11-09-199-01003-212497,25,62
11-09-199-01003-212498,25,62
11-09-199-01003-212499,25,62
11-09-199-01003-212500,25,62
11-09-199-01003-212501,25,62
11-09-199-01003-212502,25,62
11-09-199-01003-212503,25,62
11-09-199-01003-212504,25,62
11-09-199-01003-212505,25,62
11-09-199-01003-212506,25,62
11-09-199-01003-212507,25,62
11-09-199-01003-212508,25,62
11-09-199-01003-212509,25,62
11-09-199-01003-212510,25,62
11-09-199-01003-212511,25,62
11-09-199-01003-212512,25,62
11-09-199-01003-212513,25,62
11-09-199-01003-212514,25,62
11-09-199-01003-212515,25,62
11-09-199-01003-212516,25,62
11-09-199-01003-212517,25,62
11-09-199-01003-212518,25,62
11-09-199-01003-212519,25,62
11-09-199-01003-212520,25,62
11-09-199-01003-212521,25,62
11-09-199-01003-212522,25,62
11-09-199-01003-212524,25,62
11-09-199-01003-212525,25,62
11-09-199-01003-212526,25,62
11-09-199-01003-212527,25,62
11-09-199-01003-212528,25,62
11-09-199-01003-212532,25,62
11-09-199-01003-212533,25,62
11-09-199-01003-212534,25,62
11-09-199-01003-212535,25,62
11-09-199-01003-212536,25,62
11-09-199-01003-212537,25,62
11-09-199-01003-212540,25,62
11-09-199-01003-212541,25,62
11-09-199-01003-212542,25,62
11-09-199-01003-212543,25,62
11-09-199-01003-212544,25,62
11-09-199-01003-212545,25,62
11-09-199-01003-212546,25,62
11-09-199-01003-212550,25,62
11-09-199-01003-212551,25,62
11-09-199-01003-212552,25,62
11-09-199-01003-212553,25,62
11-09-199-01003-212554,25,62
11-09-199-01003-212555,25,62
11-09-199-01003-212556,25,62
11-09-199-01003-212557,25,62
11-09-199-01003-212558,25,62
11-09-199-01003-212559,25,62
11-09-199-01003-212560,25,62
11-09-199-01003-212561,25,62
11-09-199-01003-212562,25,62
11-09-199-01003-212563,25,62
11-09-199-01003-212564,25,62
11-09-199-01003-212565,25,62
11-09-199-01003-212566,25,62
11-09-199-01003-212567,25,62
11-09-199-01003-212568,25,62
11-09-199-01003-212569,25,62
11-09-199-01003-212570,25,62
11-09-199-01003-212571,25,62
11-09-199-01003-212572,25,62
11-09-199-01003-212573,25,62
11-09-199-01003-212574,25,62
11-09-199-01003-212576,25,62
11-09-199-01003-212577,25,62
11-09-199-01003-212578,25,62
11-09-199-01003-212579,25,62
11-09-199-01003-212580,25,62
11-09-199-01003-212581,25,62
11-09-199-01003-212582,25,62
11-09-199-01003-212583,25,62
11-09-199-01003-212584,25,62
11-09-199-01003-212585,25,62
11-09-199-01003-212586,25,62
11-09-199-01003-212587,25,62
11-09-199-01003-212588,25,62
11-09-199-01003-212591,25,62
11-09-199-01003-212592,25,62
11-09-199-01003-212596,25,62
11-09-199-01003-212597,25,62
11-09-199-01003-212598,25,62
11-09-199-01003-212599,25,62
11-09-199-01003-212600,25,62
11-09-199-01003-212601,25,62
11-09-199-01003-212602,25,62
11-09-199-01003-212603,25,62
11-09-199-01003-212604,25,62
11-09-199-01003-212605,25,62
11-09-199-01003-212607,25,62
11-09-199-01003-212608,25,62
11-09-199-01003-212609,25,62
11-09-199-01003-212610,25,62
11-09-199-01003-212613,25,62
11-09-199-01003-212614,25,62
11-09-199-01003-212615,25,62
11-09-199-01003-212616,25,62
11-09-199-01003-212617,25,62
11-09-199-01003-212618,25,62
11-09-199-01003-212619,25,62
11-09-199-01003-212620,25,62
11-09-199-01003-212621,25,62
11-09-199-01003-212622,25,62
11-09-199-01003-212623,25,62
11-09-199-01003-212624,25,62
11-09-199-01003-212625,25,62
11-09-199-01003-212627,25,62
11-09-199-01003-212628,25,62
11-09-199-01003-212629,25,62
11-09-199-01003-212630,25,62
11-09-199-01003-212631,25,62
11-09-199-01003-212632,25,62
11-09-199-01003-212633,25,62
11-09-199-01003-212634,25,62
11-09-199-01003-212635,25,62
11-09-199-01003-212636,25,62
11-09-199-01003-212637,25,62
11-09-199-01003-212638,25,62
11-09-199-01003-212639,25,62
11-09-199-01003-212640,25,62
11-09-199-01003-212641,25,62
11-09-199-01003-212642,25,62
11-09-199-01003-212643,25,62
11-09-199-01003-212644,25,62
11-09-199-01003-212645,25,62
11-09-199-01003-212647,25,62
11-09-199-01003-212648,25,62
11-09-199-01003-212649,25,62
11-09-199-01003-212650,25,62
11-09-199-01003-212651,25,62
11-09-199-01003-212652,25,62
11-09-199-01003-212653,25,62
11-09-199-01003-212654,25,62
11-09-199-01003-212655,25,62
11-09-199-01003-212656,25,62
11-09-199-01003-212657,25,62
11-09-199-01003-212658,25,62
11-09-199-01003-212659,25,62
11-09-199-01003-212661,25,62
11-09-199-01003-212662,25,62
11-09-199-01003-212663,25,62
11-09-199-01003-212664,25,62
11-09-199-01003-212665,25,62
11-09-199-01003-212667,25,62
11-09-199-01003-212668,25,62
11-09-199-01003-212669,25,62
11-09-199-01003-212670,25,62
11-09-199-01003-212671,25,62
11-09-199-01003-212672,25,62
11-09-199-01003-212673,25,62
11-09-199-01003-212674,25,62
11-09-199-01003-212675,25,62
11-09-199-01003-212676,25,62
11-09-199-01003-212677,25,62
11-09-199-01003-212678,25,62
11-09-199-01003-212679,25,62
11-09-199-01003-212680,25,62
11-09-199-01003-212681,25,62
11-09-199-01003-212682,25,62
11-09-199-01003-212683,25,62
11-09-199-01003-212684,25,62
11-09-199-01003-212685,25,62
11-09-199-01003-212686,25,62
11-09-199-01003-212687,25,62
11-09-199-01003-212688,25,62
11-09-199-01003-212689,25,62
11-09-199-01003-212690,25,62
11-09-199-01003-212691,25,62
11-09-199-01003-212692,25,62
11-09-199-01003-212694,25,62
11-09-199-01003-212695,25,62
11-09-199-01003-212696,25,62
11-09-199-01003-212697,25,62
11-09-199-01003-212698,25,62
11-09-199-01003-212699,25,62
11-09-199-01003-212700,25,62
11-09-199-01003-212701,25,62
11-09-199-01003-212702,25,62
11-09-199-01003-212703,25,62
11-09-199-01003-212704,25,62
11-09-199-01003-212705,25,62
11-09-199-01003-212706,25,62
11-09-199-01003-212707,25,62
11-09-199-01003-212708,25,62
11-09-199-01003-212709,25,62
11-09-199-01003-212710,25,62
11-09-199-01003-212711,25,62
11-09-199-01003-212712,25,62
11-09-199-01003-212713,25,62
11-09-199-01003-212714,25,62
11-09-199-01003-212716,25,62
11-09-199-01003-212717,25,62
11-09-199-01003-212719,25,62
11-09-199-01003-212720,25,62
11-09-199-01003-212721,25,62
11-09-199-01003-212722,25,62
11-09-199-01003-212723,25,62
11-09-199-01003-212724,25,62
11-09-199-01003-212725,25,62
11-09-199-01003-212729,25,62
11-09-199-01003-212730,25,62
11-09-199-01003-212732,25,62
11-09-199-01003-212734,25,62
11-09-199-01003-212735,25,62
11-09-199-01003-212736,25,62
11-09-199-01003-212737,25,62
11-09-199-01003-212738,25,62
11-09-199-01003-212740,25,62
11-09-199-01003-212741,25,62
11-09-199-01003-212742,25,62
11-09-199-01003-212743,25,62
11-09-199-01003-212744,25,62
11-09-199-01003-212745,25,62
11-09-199-01003-212746,25,62
11-09-199-01003-212747,25,62
11-09-199-01003-212748,25,62
11-09-199-01003-212749,25,62
11-09-199-01003-212750,25,62
11-09-199-01003-212751,25,62
11-09-199-01003-212752,25,62
11-09-199-01003-212753,25,62
11-09-199-01003-212754,25,62
11-09-199-01003-212757,25,62
11-09-199-01003-212758,25,62
11-09-199-01003-212760,25,62
11-09-199-01003-212761,25,62
11-09-199-01003-212762,25,62
11-09-199-01003-212763,25,62
11-09-199-01003-212764,25,62
11-09-199-01003-212765,25,62
11-09-199-01003-212766,25,62
11-09-199-01003-212767,25,62
11-09-199-01003-212768,25,62
11-09-199-01003-212769,25,62
11-09-199-01003-212770,25,62
11-09-199-01003-212771,25,62
11-09-199-01003-212772,25,62
11-09-199-01003-212773,25,62
11-09-199-01003-212774,25,62
11-09-199-01003-212775,25,62
11-09-199-01003-212776,25,62
11-09-199-01003-212777,25,62
11-09-199-01003-212778,25,62
11-09-199-01003-212779,25,62
11-09-199-01003-212780,25,62
11-09-199-01003-212781,25,62
11-09-199-01003-212782,25,62
11-09-199-01003-212783,25,62
11-09-199-01003-212784,25,62
11-09-199-01003-212785,25,62
11-09-199-01003-212786,25,62
11-09-199-01003-212787,25,62
11-09-199-01003-212788,25,62
11-09-199-01003-212790,25,62
11-09-199-01003-212791,25,62
11-09-199-01003-212792,25,62
11-09-199-01003-212793,25,62
11-09-199-01003-212794,25,62
11-09-199-01003-212795,25,62
11-09-199-01003-212796,25,62
11-09-199-01003-212797,25,62
11-09-199-01003-212798,25,62
11-09-199-01003-212799,25,62
11-09-199-01003-212800,25,62
11-09-199-01003-212801,25,62
11-09-199-01003-212802,25,62
11-09-199-01003-212803,25,62
11-09-199-01003-212804,25,62
11-09-199-01003-212806,25,62
11-09-199-01003-212807,25,62
11-09-199-01003-212808,25,62
11-09-199-01003-212809,25,62
11-09-199-01003-212810,25,62
11-09-199-01003-212811,25,62
11-09-199-01003-212812,25,62
11-09-199-01003-212813,25,62
11-09-199-01003-212815,25,62
11-09-199-01003-212816,25,62
11-09-199-01003-212817,25,62
11-09-199-01003-212818,25,62
11-09-199-01003-212819,25,62
11-09-199-01003-212820,25,62
11-09-199-01003-212821,25,62
11-09-199-01003-212822,25,62
11-09-199-01003-212823,25,62
11-09-199-01003-212824,25,62
11-09-199-01003-212826,25,62
11-09-199-01003-212827,25,62
11-09-199-01003-212828,25,62
11-09-199-01003-212829,25,62
11-09-199-01003-212830,25,62
11-09-199-01003-212831,25,62
11-09-199-01003-212832,25,62
11-09-199-01003-212833,25,62
11-09-199-01003-212834,25,62
11-09-199-01003-212835,25,62
11-09-199-01003-212836,25,62
11-09-199-01003-212838,25,62
11-09-199-01003-212839,25,62
11-09-199-01003-212840,25,62
11-09-199-01003-212841,25,62
11-09-199-01003-212842,25,62
11-09-199-01003-212843,25,62
11-09-199-01003-212844,25,62
11-09-199-01003-212845,25,62
11-09-199-01003-212846,25,62
11-09-199-01003-212847,25,62
11-09-199-01003-212848,25,62
11-09-199-01003-212849,25,62
11-09-199-01003-212850,25,62
11-09-199-01003-212851,25,62
11-09-199-01003-212852,25,62
11-09-199-01003-212853,25,62
11-09-199-01003-212854,25,62
11-09-199-01003-212855,25,62
11-09-199-01003-212856,25,62
11-09-199-01003-212857,25,62
11-09-199-01003-212860,25,62
11-09-199-01003-212861,25,62
11-09-199-01003-212863,25,62
11-09-199-01003-212864,25,62
11-09-199-01003-212866,25,62
11-09-199-01003-212867,25,62
11-09-199-01003-212868,25,62
11-09-199-01003-212869,25,62
11-09-199-01003-212870,25,62
11-09-199-01003-212871,25,62
11-09-199-01003-212872,25,62
11-09-199-01003-212873,25,62
11-09-199-01003-212874,25,62
11-09-199-01003-212875,25,62
11-09-199-01003-212876,25,62
11-09-199-01003-212877,25,62
11-09-199-01003-212878,25,62
11-09-199-01003-212879,25,62
11-09-199-01003-212880,25,62
11-09-199-01003-212881,25,62
11-09-199-01003-212882,25,62
11-09-199-01003-212883,25,62
11-09-199-01003-212884,25,62
11-09-199-01003-212886,25,62
11-09-199-01003-212887,25,62
11-09-199-01003-212888,25,62
11-09-199-01003-212889,25,62
11-09-199-01003-212890,25,62
11-09-199-01003-212891,25,62
11-09-199-01003-212893,25,62
11-09-199-01003-212894,25,62
11-09-199-01003-212895,25,62
11-09-199-01003-212896,25,62
11-09-199-01003-212897,25,62
11-09-199-01003-212898,25,62
11-09-199-01003-212900,25,62
11-09-199-01003-212902,25,62
11-09-199-01003-212903,25,62
11-09-199-01003-212904,25,62
11-09-199-01003-212905,25,62
11-09-199-01003-212907,25,62
11-09-199-01003-212908,25,62
11-09-199-01003-212909,25,62
11-09-199-01003-212910,25,62
11-09-199-01003-212911,25,62
11-09-199-01003-212912,25,62
11-09-199-01003-212913,25,62
11-09-199-01003-212914,25,62
11-09-199-01003-212915,25,62
11-09-199-01003-212916,25,62
11-09-199-01003-212917,25,62
11-09-199-01003-212918,25,62
11-09-199-01003-212919,25,62
11-09-199-01003-212920,25,62
11-09-199-01003-212921,25,62
11-09-199-01003-212922,25,62
11-09-199-01003-212923,25,62
11-09-199-01003-212924,25,62
11-09-199-01003-212925,25,62
11-09-199-01003-212926,25,62
11-09-199-01003-212927,25,62
11-09-199-01003-212928,25,62
11-09-199-01003-212929,25,62
11-09-199-01003-212930,25,62
11-09-199-01003-212931,25,62
11-09-199-01003-212932,25,62
11-09-199-01003-212933,25,62
11-09-199-01003-212934,25,62
11-09-199-01003-212935,25,62
11-09-199-01003-212936,25,62
11-09-199-01003-212937,25,62
11-09-199-01003-212938,25,62
11-09-199-01003-212939,25,62
11-09-199-01003-212940,25,62
11-09-199-01003-212941,25,62
11-09-199-01003-212942,25,62
11-09-199-01003-212943,25,62
11-09-199-01003-212944,25,62
11-09-199-01003-212945,25,62
11-09-199-01003-212946,25,62
11-09-199-01003-212949,25,62
11-09-199-01003-801246,25,62
11-09-199-01003-801247,25,62
11-09-200-01004-212950,25,63
11-09-200-01004-212951,25,63
11-09-200-01004-212952,25,63
11-09-200-01004-212953,25,63
11-09-200-01004-212954,25,63
11-09-200-01004-212955,25,63
11-09-200-01004-212957,25,63
11-09-200-01004-212958,25,63
11-09-200-01004-212959,25,63
11-09-200-01004-212960,25,63
11-09-200-01004-212961,25,63
11-09-200-01004-212962,25,63
11-09-200-01004-212963,25,63
11-09-200-01004-212964,25,63
11-09-200-01004-212965,25,63
11-09-200-01004-212966,25,63
11-09-200-01004-212968,25,63
11-09-200-01004-212969,25,63
11-09-200-01004-212970,25,63
11-09-200-01004-212971,25,63
11-09-200-01004-212972,25,63
11-09-200-01004-212973,25,63
11-09-200-01004-212974,25,63
11-09-200-01004-212975,25,63
11-09-200-01004-212976,25,63
11-09-200-01004-212977,25,63
11-09-200-01004-212979,25,63
11-09-200-01004-212980,25,63
11-09-200-01004-212981,25,63
11-09-200-01004-212982,25,63
11-09-200-01004-212983,25,63
11-09-200-01004-212984,25,63
11-09-200-01004-212985,25,63
11-09-200-01004-212986,25,63
11-09-200-01004-212987,25,63
11-09-200-01004-212988,25,63
11-09-200-01004-212989,25,63
11-09-200-01004-212990,25,63
11-09-200-01004-212991,25,63
11-09-200-01004-212992,25,63
11-09-200-01004-212993,25,63
11-09-200-01004-212994,25,63
11-09-200-01004-212995,25,63
11-09-200-01004-212996,25,63
11-09-200-01004-212997,25,63
11-09-200-01004-212998,25,63
11-09-200-01004-212999,25,63
11-09-200-01004-213000,25,63
11-09-200-01004-213001,25,63
11-09-200-01004-213002,25,63
11-09-200-01004-213003,25,63
11-09-200-01004-213004,25,63
11-09-200-01004-213005,25,63
11-09-200-01004-213006,25,63
11-09-200-01004-213007,25,63
11-09-200-01004-213008,25,63
11-09-200-01004-213009,25,63
11-09-200-01004-213010,25,63
11-09-200-01004-213011,25,63
11-09-200-01004-213012,25,63
11-09-200-01004-213013,25,63
11-09-200-01004-213014,25,63
11-09-200-01004-213015,25,63
11-09-200-01004-213016,25,63
11-09-200-01004-213017,25,63
11-09-200-01004-213018,25,63
11-09-200-01004-213019,25,63
11-09-200-01004-213020,25,63
